V005,V012,V021,V023,V025,V106,V190,V201,V212,V312,V511,V632,V701,V730,Respondent's Current Age,age_dif,age_dif_cat,Teenage Pregnancy (Age at 1st Birth),Contraceptive Use,contra_decision3,Total Number of Children,Wealth Index
-0.12856221,0.30423206,-0.026801812,0.05606545,-0.053712893,0.02885143,0.012143541,-0.07823509,-0.28040177,-0.76193446,-0.062026337,-0.3478806,-0.30770993,0.0644056,-0.48520038,0.04406588,-0.5519869,0.12261423,0.3279672,-0.08627719,-0.42538062,0.006607854
-0.04456099,-0.16846101,-0.86826545,0.10087868,0.025830315,0.14491981,-0.100575015,-0.07576548,-0.40394202,0.35604522,-0.09564375,-0.023778815,-0.42330158,-0.09542961,0.1132863,-0.00884025,-0.53276235,0.12153654,-1.0325532,-0.052451354,-0.340616,0.013661691
-0.25591594,-0.72149634,0.022775382,-0.16299132,-0.036434684,0.08890185,0.06568073,0.0036929976,-0.41512716,0.40125287,0.1351056,-0.3118533,-0.3781069,-0.09319743,0.37910298,-0.26208818,-0.5492957,0.122843035,-1.0281346,-0.12502192,-0.574889,0.02300493
0.012705488,0.313219,-0.6749632,0.12067627,-0.038586147,0.12396733,0.020047966,-0.046754632,-0.6538037,0.0794386,-0.18121807,-0.04273129,-0.46568945,-0.06240055,-0.39148664,0.08309901,-0.44551387,0.037748378,-0.98601276,-0.04061155,-0.3536118,0.028891528
-0.37226757,-0.027052749,-0.12632477,0.019824125,-0.02964492,-0.106891125,0.03777046,-0.05334019,-0.13538201,-0.49838892,-5.035715,0.030184403,-0.46418625,-0.34827143,0.14189526,-0.40127528,-0.011062087,0.1691483,0.23127533,-0.8938518,-0.34561116,-0.0453783
-0.19711806,-0.006048502,0.07623366,-0.12089609,-0.033804744,0.13657996,0.17651317,0.10578682,-0.20155604,-0.93077654,-0.12813556,-0.16003087,-0.5713513,-0.20034467,0.28692818,-0.09096616,-0.42125705,0.18682371,0.23885751,-0.082162224,-0.27870834,0.014222388
0.18989936,-0.20977122,0.105328895,-0.07437294,0.019997396,-0.33926186,0.08582583,-0.04975693,0.5237825,-0.90757114,0.17826895,-0.1689748,-0.34118402,-0.0670031,0.13229638,0.04774954,-0.6402188,-1.0246112,0.28855148,-0.10158096,-0.36250228,-0.0733457
-0.14432865,0.34954575,-0.022816656,0.085343756,-0.23525155,-0.122949116,0.16590142,0.06870394,-0.07389429,-0.88116205,0.07589961,-0.16175929,-0.48630235,0.050575044,-0.46841252,0.054488264,-0.5937507,-1.0203516,0.2708063,-0.06450794,-0.2857399,-0.03306986
-0.09039762,-0.33413017,0.032249484,0.1096049,-0.24831624,-0.15294217,-0.4201447,0.087630056,0.47167307,-0.87884694,0.29264948,-0.16510947,-0.40449286,-0.10539254,0.110279806,-0.2291905,-0.7428352,-1.0071912,0.27089244,-0.0801931,-0.28970745,-0.12264639
-0.0873339,-0.14816234,0.29395053,-0.12582369,-0.113538735,-0.40191114,0.020148624,-0.05578116,0.7298215,0.08955973,-0.035369977,-0.03838648,-0.7181817,-0.078249134,0.14727785,-0.07554206,-0.51896626,-0.99499947,-0.97194326,-0.077389866,-0.4865687,0.08186952
-0.0667192,0.050371654,-0.020393522,-0.34695435,-0.038363263,-0.15655632,0.02371011,-0.01935754,0.5275356,0.4155373,0.012624105,-0.027080033,-0.3854962,0.041801862,0.26131025,-0.049560495,-0.49300617,-1.0249715,-0.9358676,-0.01044645,-0.43419507,0.028154828
-0.010774915,-0.1711624,0.019244751,0.12162728,-0.034028288,-0.11016932,0.08202844,-0.13417408,0.4574477,-0.8887088,0.2934405,-0.16021375,-0.36952794,-0.105662405,0.18761042,-0.025111804,-0.6230206,-0.99674433,0.250442,-0.093409054,-0.3197779,0.027539682
-0.04589797,0.3243045,-0.13647297,-0.38509637,-0.044651777,0.11021607,0.058005672,-0.08441885,-0.5244527,0.29982266,-0.061662044,-0.021466585,-0.4256759,-0.035265043,-0.40076554,-0.034569997,-0.41990224,0.13331611,-1.0305445,-0.0101957265,-0.29541734,-0.030497657
-0.008447772,-0.24005969,-0.3087867,-0.14193209,0.056668747,0.07576165,-0.132853,0.05308476,-0.4345944,-0.43354148,-5.161729,-0.14361973,-0.41359282,-0.21565884,-0.2819466,-0.31782883,0.057814177,0.10292722,0.22294421,-0.8401726,-0.26298925,-0.024092168
-0.026104948,0.00893178,-0.11834639,-0.07799945,-0.03565407,0.1350826,0.14418338,-0.03572044,0.5330591,0.24270342,0.04580148,-0.2556368,-0.35150877,0.17292961,0.37297627,-0.20977916,-0.46958622,-1.1497517,-0.93068314,-0.06740221,-0.30959255,0.048250254
0.17561375,-0.21207382,-0.03327982,0.00811279,0.049565338,0.13542838,0.020825256,0.03747743,-0.40961078,0.3834085,-0.009437949,-0.03059365,-0.5002818,-0.082383305,0.15151072,0.029527985,-0.45358285,0.115067385,-1.0142901,-0.024121355,-0.34463146,0.029104292
0.18109943,0.2840983,0.005495375,0.07962164,0.03717801,-0.06371758,-0.10090906,-0.04364825,-0.22997303,-0.43166864,-5.077176,0.021827169,-0.44288173,-0.32834846,-0.25649413,-0.3609353,0.023764947,0.08284026,0.22067378,-0.87560093,-0.23361267,-0.024187982
-0.32971957,-0.00084402517,-0.0559968,0.11018991,0.12079112,-0.09245299,-0.16011569,-0.08969557,0.5042634,-0.7616611,0.33942276,-0.12959807,-0.5767564,0.1098594,-0.34616125,0.0008251844,-0.460466,-0.9622829,0.28951383,-0.11992322,-0.40252498,-0.052140363
-0.15206379,-0.6898042,-0.20777553,-0.12058546,0.108098924,-0.4564109,-0.28443435,0.049200773,-0.22277117,-0.9320357,0.07017049,-0.16106918,-0.46792904,0.1037302,0.24001563,0.0337119,-0.59394807,-1.0372113,0.2631223,-0.09231046,0.2639745,-0.03219397
-0.1533974,-1.0074393,-0.090717934,0.07608265,0.027755417,-0.101469964,0.048741795,0.027313134,-0.3259786,0.06918189,0.08564364,-0.04323808,-0.3799634,-0.021246435,0.25433734,-0.33218852,-0.5529429,-0.90013087,-1.1449957,-0.042911146,0.23826343,-0.08296278
0.04402314,-1.0387299,0.10713099,-0.1826704,-0.03129469,-0.16375132,0.02560272,0.08432972,-0.30681375,-0.91294825,-0.1637944,-0.17343412,-0.33572254,-0.1452281,0.25624838,-0.27743614,-0.7240756,-1.0377817,0.26126632,-0.08435427,0.30242154,0.014107309
-0.12925217,-0.8973663,0.08090977,-0.17228733,-0.03925337,-0.09343093,0.01694548,0.05748236,-0.1499172,0.32326478,-0.2430799,-0.22987968,-0.29568765,-0.24626705,0.24582979,-0.009644926,-0.41739956,0.099100575,-1.0771153,-0.022114137,-0.5088507,0.017443825
0.08249803,0.28876024,0.51719236,-0.19353974,-0.12304274,-0.048428923,-0.20472515,-0.06725181,0.39311153,-0.48833838,-5.0784636,0.034323093,-0.42323732,-0.258338,-0.28030613,-0.39815128,0.035423104,-0.6422902,0.20556027,-0.8952449,-0.25776133,-0.03878256
0.23424087,-0.36398986,-0.047037415,0.12819125,0.02623769,0.19320399,0.046241574,-0.0419765,-0.34882155,0.25997075,-0.1300369,-0.06067488,-0.33231932,-0.14424896,0.25035602,-0.03197766,-0.5092775,0.12671967,-1.1010807,-0.00047830754,-0.32768738,-0.10955
-0.8935026,-0.041656785,-0.08138167,0.057082232,0.042657226,-0.026121087,-0.01899657,-0.07395018,0.49255797,-0.42760876,-4.9404545,0.066890635,-0.41859382,-0.34260905,0.113037854,-0.4010603,-0.037122186,-0.61328936,0.21041413,-0.8961284,-0.20368102,-0.043967206
0.16211136,-0.0016606473,-0.28733084,-0.24370964,-0.18607484,-0.2777308,-0.6072009,-0.043465003,-0.20086709,-0.87637365,-0.501178,-0.16212656,-0.36967447,0.07217607,0.15401196,-0.0227057,-0.5970946,0.15873177,0.25723413,-0.10358266,-0.48325863,-0.033266295
-0.12840411,-0.089310385,-0.5686139,0.06987859,-0.041903365,0.09386007,0.057112977,-0.0795549,-0.5390583,0.35541925,-0.0043636644,-0.0337145,-0.4765421,-0.05217549,0.14680256,-0.004321756,-0.51275873,0.16234444,-1.0802897,-0.0418476,-0.3773124,0.030514026
-0.1597105,0.37856197,0.05427201,0.06760483,-0.20406176,-0.10869272,-0.10105392,-0.053210042,0.676659,0.12829642,0.2579056,-0.30778667,-0.65390944,0.088110566,-0.5090839,0.010623144,-0.36197498,-1.1780767,-0.98206514,-0.052092206,-0.38593712,0.03924471
-0.13434425,-0.23223002,-0.089695126,0.08664545,-0.29319558,-0.39381832,-0.4440795,-0.015713364,0.66504705,0.01244338,0.2134054,-0.26099154,-0.76025385,0.096437365,0.21747191,-0.032587327,-0.36248428,-1.0069196,-0.85648656,0.00453217,-0.4204099,-0.17661509
-0.30283874,0.11093011,-0.076779336,0.048103582,-0.039100178,-0.16880569,0.04593773,0.1165337,-0.30805814,-0.7857081,-0.09265876,-0.14945322,-0.38296688,-0.07089028,0.2539819,-0.04161443,-0.5098387,0.1808853,0.26350215,-0.028753797,-0.40578073,0.029857676
-0.36850703,-0.19906355,0.27692363,-0.23929493,-0.030590357,0.033401966,0.07254402,-0.040728167,0.44639525,-0.8835632,0.14925314,-0.113603815,-0.58798605,0.12133735,-0.5244611,-0.017519267,-0.58693266,-0.978304,0.26918882,-0.0021604807,-0.48816955,-0.019452982
-0.4248258,-0.17757875,-0.17311443,0.075083606,-0.033260457,-0.107542984,-0.00871061,-0.08745325,-0.4843939,-0.51177096,-5.0167327,0.031919952,-0.5597988,-0.3644085,0.121006206,-0.36830172,0.03909405,0.17399044,0.2297289,-0.8898955,-0.3324696,0.034103785
0.16641352,0.026897049,-0.45236453,0.11458828,0.07149485,-0.0963935,-0.3094193,-0.10979044,0.6341612,0.089215316,0.21141343,-0.050014768,-0.32549432,-0.10613841,0.08010744,0.036513746,-0.48160276,-0.9701469,-0.9698597,-0.036421712,-0.38434732,-0.07984093
0.28876367,0.3304954,0.1442401,0.0848205,0.07307851,0.0623992,-0.22006862,-0.057264682,-0.14891236,-0.913574,0.1353001,-0.28278303,-0.47143736,0.09980823,-0.3409279,-0.033974852,-0.45771176,0.1199064,0.26426566,-0.011569514,-0.49662837,-0.011998212
-0.5696995,-0.18378921,-0.024603495,0.06900892,-0.103808194,-0.0653869,-0.22798327,-0.08026319,0.45743605,-0.43152934,-4.695671,0.027573165,-0.43019083,-0.31185886,0.09363567,-0.40218008,-0.0069319443,-0.7756018,0.21069813,-0.8773938,-0.18409282,-0.07095521
-0.4592139,-0.22445093,0.13073803,-0.08163532,-0.039416343,0.11474207,-0.0033364433,-0.049390256,-0.21701397,0.07024072,-0.23981608,-0.28930473,-0.68655086,-0.12948287,0.17770094,-0.015955867,-0.37903935,0.13137653,-1.0258397,-0.073881954,-0.3234554,0.051770132
-0.83204573,-0.04274752,-0.26549497,0.091853976,0.016112758,0.038536284,-0.00017540307,0.10516783,0.3691222,-0.43177593,-5.07175,0.049576227,-0.45685375,-0.33680376,0.1802368,-0.38764232,-0.0046999985,-0.7141368,0.21291935,-0.910245,-0.18208113,0.0188635
-0.11029339,-0.07542355,0.092566945,-0.25608677,-0.022979908,-0.03745712,0.02892333,-0.021649903,-0.62308484,-0.6476212,-0.028699767,-0.29320526,-0.3116529,-0.02572854,0.26429868,0.048776433,-0.25517473,0.09053891,0.23702492,-0.10099045,-0.2859195,0.0048599346
-0.75215477,0.016315987,-0.18108492,0.07464241,0.024222538,-0.050204273,0.056478836,0.08524757,0.5555275,0.3268026,0.32855976,-0.04335175,-0.44659898,-0.07886897,0.14120182,0.08497648,-0.51814234,-1.0157617,-1.0883383,0.010043768,-0.42325234,-0.049606442
-0.11246365,-0.42020217,-0.0030965018,0.019796727,0.01337295,-0.13238314,0.02612394,0.07080206,-0.123569235,-0.48362434,-4.7137346,0.0401573,-0.47159526,-0.37274998,0.27014896,-0.33792824,0.07664126,-0.5834799,0.22300614,-0.8587183,0.3300138,-0.05168319
-0.06626953,0.03829093,0.07974261,-0.13716546,-0.026710542,-0.054683898,-7.135546e-06,0.101784036,0.67639494,-0.47420308,-5.287138,0.06405722,-0.460048,-0.28897086,0.20670576,-0.38865542,0.06640875,-0.6197621,0.21330209,-0.84904104,-0.22731696,0.024082314
0.0763368,0.2562812,-0.040612176,0.002475124,0.031380106,0.13691156,-0.04833139,-0.022236612,0.7502837,0.3789438,0.21932581,-0.013796305,-0.35804752,0.108385086,-0.41359127,0.05480041,-0.44758543,-1.0747932,-0.99466217,0.07752069,-0.3691675,0.01541348
-0.11161726,-0.75241363,-0.2066931,0.105593435,-0.024227288,-0.04650645,0.14752959,0.015850974,0.6363184,0.4496931,0.33958268,-0.11504133,-0.42285663,-0.17888771,0.27017242,-0.047237407,-0.46734515,-0.98610914,-1.0772043,-0.77890337,-0.35720554,-0.058109146
0.121796355,0.20599921,-0.3649789,0.09274686,-0.22800511,-0.18760641,-0.39165705,-0.06559397,-0.38938862,-0.83978766,-0.17772576,-0.14223686,-0.4081781,-0.08317996,-0.27640086,-0.055218827,-0.43477255,0.14087835,0.31169406,-0.13141172,-0.5228023,-0.029274624
-0.0039854925,-0.015605901,0.1840756,0.06043109,-0.016355557,0.06826977,-0.025317645,-0.04189634,-0.07815018,-0.4874519,-5.1578016,-0.05198928,-0.5354715,-0.2683283,0.20767154,-0.32247025,0.0325684,0.11318253,0.23871104,-0.9251516,-0.36544028,0.032276984
-0.12975685,-0.8701176,-0.119296834,-0.4466901,-0.039870083,0.12540136,0.088353515,0.048912816,-0.34552833,0.11800597,-0.031161176,-0.06339676,-0.40781024,-0.22419317,0.2875405,0.024854004,-0.56348747,0.12421711,-1.0376303,0.0065965536,-0.53510547,0.05522377
0.031484373,-0.049441826,-0.09633443,0.011618794,0.014534424,-0.15463974,0.025766652,-0.12466214,-0.2662187,0.32633248,-0.7903957,-0.033561543,-0.32944244,-0.19774239,0.13074721,0.06605549,-0.4291803,0.078977235,-1.1286523,0.030164886,-0.37794152,-0.023415213
-0.45049405,0.40041408,-0.072195426,0.059713926,0.041849554,-0.14900948,-0.023593158,-0.041912444,0.46626547,-0.44347915,-4.7347217,0.03294035,-0.37664813,-0.312242,-0.31140593,-0.43376452,-0.057394203,-0.6891493,0.20805438,-0.873217,-0.20820698,-0.041681048
-0.55105364,0.35617468,-0.19353397,0.033124384,-0.030736873,-0.04564772,0.093905695,-0.06349401,0.5117984,-0.4943905,-4.884151,0.022537086,-0.46635094,-0.2729104,-0.33235103,-0.41660276,-0.04382092,-0.7538985,0.22097212,-0.8943722,-0.22600825,-0.0407633
0.06037376,-0.33412078,-0.25434557,0.12049214,-0.10567766,-0.1522677,-0.20167379,-0.05168679,0.46714723,-0.44770452,-4.6612253,0.042193335,-0.42577428,-0.26437387,0.2456353,-0.4323026,0.068819486,-0.6648188,0.2110462,-0.7977626,-0.19428495,-0.03690944
-0.0548692,-0.033235416,0.013939205,-0.1920877,0.026570559,-0.05489261,-0.019099278,-0.06563158,0.47665054,-0.47761598,-5.1071014,0.07404259,-0.4845187,-0.28372368,0.13039619,-0.37523666,0.08157655,-0.644608,0.21405683,-0.8525304,-0.19470935,0.026660306
-0.09765067,-0.03334779,0.120698355,-0.13092905,-0.032056715,-0.060918346,0.0104412325,-0.07278593,0.70942044,-0.47740513,-5.1491885,0.05857808,-0.47282645,-0.32207114,0.16277789,-0.3709663,0.092585765,-0.610555,0.20931703,-0.86209315,-0.2024012,0.03649943
0.01619554,-0.1887427,-0.1405348,-0.054938365,0.05059861,0.16236672,0.15768607,-0.057860736,-0.25190422,0.07300061,-0.22377437,-0.018101245,-0.46492666,-0.12651718,0.17450324,-0.055202052,-0.44967183,0.16074851,-1.0632478,-0.009721794,-0.31626368,0.042558745
-0.13124618,0.29091308,-0.11636914,0.03469656,-0.030580677,0.06906717,0.03605314,-0.036145702,-0.13029388,-0.5088268,-4.9668865,0.025448116,-0.5062526,-0.22309464,-0.30690715,-0.40394622,0.013043286,0.12390217,0.23061675,-0.8918303,-0.2694357,-0.043605115
0.060779978,0.3045236,0.026709178,0.14542858,0.16245086,-0.4944245,-0.21692538,-0.066549025,-0.6458605,0.11543568,-0.044820562,-0.041305006,-0.34206134,0.17555109,-0.3213229,-0.011057828,-0.42069918,0.034258805,-0.9296627,-0.044593163,-0.39300546,-0.07715683
-0.20336439,-1.0561591,-0.25605345,0.049479827,-0.0439466,0.1378518,0.03603729,0.05577596,-0.1686097,-0.82936984,-0.112493075,-0.12792672,-0.4123914,-0.2345591,0.29262114,0.013092858,-0.57950664,0.2046455,0.33220983,-0.055922195,-0.44461498,0.021494655
-0.42218852,0.3553661,-0.12305453,0.08041972,0.02580522,-0.029176265,0.10463653,-0.10279584,0.5262619,0.39804488,-0.12128794,-0.01377424,-0.3124576,-0.084948175,-0.3787321,0.0891144,-0.49583864,-1.0987926,-0.9999397,-0.06278472,-0.4984146,-0.0275404
0.16551617,0.30956393,-0.012781552,0.0688574,0.016643126,0.07799578,0.012135347,-0.06016218,-0.48346344,-0.4871924,-5.2022095,0.028386684,-0.5342075,-0.25186247,-0.2900482,-0.35759938,0.017234148,0.11443704,0.22481583,-0.88417417,-0.27777138,-0.028289296
-0.108879924,-0.8510263,-0.11345096,-0.11498453,-0.027535701,-0.08668802,0.011785087,0.03172952,-0.05920476,-0.47779718,-4.6095166,0.03191517,-0.48912945,-0.37582633,0.25056577,-0.26325184,0.039053734,-0.6407086,0.2337905,-0.86124426,0.23981363,0.012656012
-0.2737737,-0.6672944,-0.35673758,-0.15390764,0.021746382,-0.10986335,0.0128508685,-0.069755755,-0.29031056,0.34001487,-0.21084371,-0.026085379,-0.3376546,-0.13378188,0.24488515,-0.010591007,-0.47804648,0.109528266,-1.0948788,-0.13738945,-0.5375161,-0.06623407
0.15635164,0.28592405,-0.33059806,0.0883915,0.042240825,-0.08504933,-0.0739369,-0.026094446,-0.54468226,-0.4368295,-4.704738,0.034056522,-0.48155206,-0.33879998,-0.2360027,-0.36115155,0.025968827,0.02700467,0.22022566,-0.8392373,-0.2958986,-0.027956264
-0.4277339,-0.8150967,-0.38758454,-0.14338535,0.075933985,-0.142366,0.041959677,0.067241244,-0.1885762,0.11134917,-0.23650695,-0.0637221,-0.6661337,-0.13972123,0.24428058,-0.015356469,-0.48315245,0.15214226,-1.1092116,-0.11741748,-0.50607586,-0.09269988
-0.11224876,-0.31517887,-0.1449886,0.059279855,-0.029580161,-0.064318344,0.07637793,-0.07087338,0.49546283,-0.48723647,-4.898436,0.02873556,-0.47776437,-0.31193277,0.12341833,-0.41935846,0.015738146,-0.6572246,0.21512426,-0.8562167,-0.21519953,-0.08844574
-0.19393331,-0.029201873,-0.28742725,0.097304136,0.009991745,0.08879814,0.033324312,-0.08129923,-0.26493135,-0.49994478,-5.107456,0.024419457,-0.53629464,-0.28795427,0.1114606,-0.41178575,0.015231483,0.08733254,0.22356123,-0.8388713,-0.219266,-0.04612766
-0.3775819,-0.1571963,0.01675219,0.12397008,-0.042590536,-0.13407926,0.02918697,-0.13584034,-0.17949621,0.4791911,-0.17413996,-0.011499478,-0.3812669,-0.0683691,0.11108016,0.012702854,-0.50887835,0.16306648,-1.1265649,-0.01569721,-0.47472024,0.027458021
-0.053735573,0.28501937,0.03196735,-0.31905457,-0.031365477,0.05286762,0.12832114,-0.028400548,-0.5408936,-0.49874026,-4.828452,0.07094395,-0.46194807,-0.3186089,-0.3104563,-0.3323407,0.035147123,0.059517447,0.21415952,-0.8883835,-0.22794452,0.019855933
0.098874256,-0.6677121,0.019549724,0.07731456,-0.020986594,-0.07380679,0.02878085,0.056587137,0.0040155775,-0.51257724,-4.574106,0.031639244,-0.47439176,-0.3334928,0.23071082,-0.2840411,-0.0030039083,-0.61279655,0.23718537,-0.8349443,0.41037294,-0.03828405
0.23988251,0.275281,-0.062014073,0.06870823,0.032249928,0.09891633,-0.050724547,-0.030444639,-0.31206006,-0.6846688,0.1855385,0.2009158,-0.37999862,-0.15748884,-0.5036377,-0.21466175,0.12858424,0.11628151,0.39823952,-0.32831085,-0.3974742,0.00916909
-0.4242092,-0.22747067,-0.06454071,0.09499898,-0.039621543,-0.08320839,0.033163544,-0.0990745,0.44068047,0.109511174,0.26309612,-0.30133456,-0.33561674,-0.23703738,0.12467173,-0.01693735,-0.41200092,-1.0203464,-1.0593927,-0.088611886,-0.33177584,0.04441421
0.0021293983,0.31030327,-0.24347012,-0.13084315,-0.027490892,0.18721847,-0.11198268,0.08243904,-0.39699942,0.29642555,-0.22253527,-0.02475523,-0.30257362,-0.12874505,-0.33124062,0.05554062,-0.41161105,0.1529406,-1.089308,0.015877306,-0.30408484,0.01614758
-0.2697837,-0.17476422,-0.07969172,-0.10040902,-0.03715305,-0.08510273,0.12469796,0.11677118,-0.77553,-0.82531273,0.08363947,-0.15893503,-0.6167066,-0.08293944,0.15333645,-0.27776408,-0.7181753,0.05086592,0.2569359,-0.067915596,-0.4174202,0.0234328
-0.106764995,-0.9324476,-0.08995067,0.11466058,0.03279332,-0.083168216,-0.0048378296,0.065541945,-0.90389735,-0.7786505,0.07296371,-0.105152875,-0.43885162,-0.16797397,0.24889974,0.012962883,-0.4457468,0.013925947,0.33474922,-0.70512664,-0.4102035,0.024255827
0.32523274,-0.0061332374,0.12915353,0.12660465,0.0884768,-0.412281,-0.21022645,-0.04069455,0.664698,-0.7721921,0.19800933,-0.14616914,-0.4503404,0.12386052,-0.3307155,-0.0061288774,-0.5566413,-0.880135,0.24249192,-0.11728837,-0.48414928,-0.027684866
-0.44801164,-0.2384828,-0.21231152,0.056055795,-0.03222634,-0.17670311,0.048990157,-0.13774627,-0.22122124,0.43382892,-0.51014316,-0.038109258,-0.41300693,-0.056847215,0.10346404,0.018845169,-0.5348085,0.1627164,-1.1752088,-0.004781597,-0.56503105,-0.08440054
0.030410117,-0.58012474,0.12548748,0.09977043,-0.10393486,-0.118733905,0.059470147,0.06491134,-0.19297148,0.4393003,0.25274003,-0.013223631,-0.6924939,-0.26254007,0.29220805,0.076335594,-0.47367528,-0.8700709,-1.0755372,-0.04850965,0.19108655,0.017395623
0.1092592,0.30737093,-0.1954807,0.12602226,-0.2811495,-0.21408905,-0.40608373,-0.037538603,0.5373476,-0.7837415,-0.18308413,-0.17268477,-0.32244828,-0.056375775,-0.31660408,-0.2549709,0.13879623,-1.108964,0.2913667,-0.07950077,-0.49143046,-0.035908323
-0.10732104,-0.48611006,0.14433552,-0.09303333,-0.03245726,-0.105796754,-0.0064010904,0.049460273,-0.26128712,-0.504571,-5.0219717,0.06907199,-0.4335857,-0.33024982,0.2103036,-0.36299282,0.05989288,0.099357575,0.20926477,-0.8500293,-0.23662587,0.02278253
0.0021826867,-0.14252044,-0.23298375,0.1166518,0.12211733,-0.1095119,-0.34601617,0.119433895,0.47870797,-0.7715458,0.18912318,-0.16400425,-0.7100379,-0.06984616,0.087671675,0.036129363,-0.61608917,-1.0889992,0.23751047,-0.11689208,-0.30587327,-0.058979135
0.18767145,0.2931016,-0.022508275,0.05308903,0.01032047,-0.092595555,0.016320046,-0.013303187,-0.123125084,-0.47923866,-5.109881,0.031627968,-0.47732002,-0.2702162,-0.27191168,-0.36429462,0.017865956,0.10064715,0.23439923,-0.8607871,-0.29267025,-0.022754118
-0.24819592,0.3472167,0.05401925,-0.13811071,-0.057375483,-0.121981144,0.08484419,-0.02449896,0.5620324,-0.7974786,-0.26296067,-0.23567496,-0.4705677,0.17252085,-0.45023206,-0.2109485,-0.6920468,-1.099563,0.33071736,0.029192958,-0.38216215,-0.02804751
-0.084761515,0.24798632,-0.30477747,0.039051536,-0.038488932,0.10698145,0.09988465,-0.047352005,-0.26559144,0.37820944,-0.09897175,-0.011215214,-0.45539117,-0.06215328,-0.39759612,-0.033502545,-0.40722242,0.17213528,-1.0474858,-0.055418797,-0.35633194,0.012130268
-0.6298462,-0.18146221,-0.20598523,0.03286381,-0.02926948,0.05052887,0.07298224,-0.07629756,0.48550516,-0.47861096,-4.9314713,0.026151456,-0.4769683,-0.28598666,0.11718409,-0.4402154,-0.014329138,-0.7931869,0.22255766,-0.8874436,-0.22982696,-0.07091243
-0.16192204,-0.14830817,-0.057175316,-0.14363304,-0.024202479,0.13559698,-0.0500425,-0.0077942773,-0.2606312,0.33813542,-0.35777423,-0.044290937,-0.597174,-0.13531953,0.21501374,-0.075163625,-0.38299137,0.12700655,-1.0220433,0.0382348,-0.3469607,0.025685648
0.020662315,-0.86595505,-0.096349865,-0.25868323,-0.0319347,-0.23245074,0.03535185,-0.06275271,-0.121811934,-0.95069224,-0.2066242,-0.15926881,-0.36608896,-0.12281881,0.22286747,-0.057593912,-0.4601982,0.16297512,0.28244653,-0.042107318,-0.4382682,0.013893542
0.16139151,-0.23666362,0.0890685,0.08386484,0.027029853,-0.1453249,-0.11760773,0.069536224,-0.104591474,-0.46322507,-4.6409583,0.032636598,-0.42780703,-0.38000834,0.0871564,-0.30815035,0.05769377,-0.59147966,0.21651563,-0.83766204,0.32564119,-0.06959273
0.014936501,-0.264962,0.13094062,-0.18954471,-0.042250097,0.09332412,0.16210678,-0.04766771,-0.20370169,-0.871122,-0.23901543,-0.28365844,-0.28216553,-0.15437967,0.14640115,0.036658764,-0.52526414,0.198145,0.3143562,-0.076306984,-0.27941078,0.022695692
-0.1948173,0.32378376,-0.12757778,-0.3627147,-0.032201122,0.0922144,-0.092122786,-0.09221895,-0.2998016,-0.66768193,0.090354346,0.2540133,-0.3263648,-0.11180285,-0.52838755,-0.28133026,0.20701163,0.1445316,0.4315571,-0.24831241,-0.4174168,0.020285156
-0.0081811175,0.24330956,0.08132147,-0.08612899,0.014443043,0.0090878215,0.052270427,0.027021876,-0.4121619,-0.7763144,-0.29578963,-0.29458615,-0.518934,0.2193319,-0.5067502,-0.045389295,-0.2772955,0.13292299,0.33292264,0.013832741,-0.47121096,-0.0054887063
-0.09645484,0.3694314,0.11345556,0.12860455,-0.04632271,-0.13089153,0.11036905,-0.032277264,0.5749065,0.3743346,0.09037619,-0.021742763,-0.47648403,-0.017305309,-0.36500597,0.05700251,-0.47963414,-1.0700736,-1.055905,-0.0077829766,-0.5707218,-0.03912901
-0.06163709,0.26668116,0.32172993,-0.07474349,-0.024966493,0.060631495,0.09188325,-0.037541937,-0.33169517,-0.5167126,-4.9094973,0.05443436,-0.46714386,-0.24350715,-0.30992246,-0.3763597,0.0062645082,0.1441113,0.21419255,-0.89276403,-0.21607845,0.019069096
-0.81911474,-0.84621537,-0.41599047,0.08762926,0.023680871,-0.08165161,-0.013613611,0.031980276,-0.054410636,-0.4417529,-4.616808,0.049142145,-0.54022163,-0.44672737,0.24560112,-0.29216036,-0.016494552,-0.5916837,0.2293512,-0.899157,0.31932464,0.012916221
-0.091769814,-0.66838425,-0.006935932,0.08874307,0.018937238,-0.13240719,0.03781355,0.05271514,0.4649084,-0.49763587,-4.935972,0.044177275,-0.42215115,-0.3232691,0.24186923,-0.48004082,0.012968428,-0.7114467,0.215442,-0.81389016,-0.18888026,-0.038632516
-0.048663173,-0.9515624,-0.021034183,-0.3616753,-0.032933284,-0.1534202,0.11150975,0.03932265,-0.29544872,-0.9081553,0.25222865,-0.1608037,-0.38933048,-0.41732964,0.30530414,0.067580335,-0.44218692,-1.0496632,0.3082988,-0.08903503,0.236343,-0.04046855
0.009847998,-0.107251495,-0.04151388,-0.11839367,0.03559156,-0.19737105,-0.23973021,0.073434524,0.4042203,-0.46208933,-4.9223857,0.058740195,-0.40129662,-0.2773789,0.10049545,-0.41851744,0.06537646,-0.64083004,0.20742525,-0.8402306,-0.21446152,-0.07601282
-0.15964411,0.40248314,-0.108366184,0.056201614,-0.036734954,0.046091136,-0.02516739,-0.041475236,0.6618804,-0.7382279,-0.09453185,-0.2994423,-0.43684518,0.30380335,-0.6062295,-0.105033614,-0.27295396,-1.148291,0.2715775,-0.04444857,-0.31745467,0.015210781
